Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.81,37.74,28.72,9.83,17.95,10.69,3.51,22.86,17.04,1.7
Feb,20.33,22.13,6.93,2.4,15.15,2.9,7.16,14.13,12.7,0.5
Mar,25.46,43.31,1.24,3.81,25.28,7.7,15.97,20.74,17.9,19.2
Apr,87.37,105.13,9.71,7.1,50.97,27.36,39.57,66.77,31.15,29.7
May,43.89,56.25,20.25,36.62,83.21,54.75,37.16,89.1,53.14,61.9
Jun,8.07,33.33,18.69,3.3,13.62,5.34,9.02,16.29,6.47,16.3
Jul,25.69,25.06,0.0,16.3,15.75,5.42,16.26,18.22,13.7,18.1
Aug,54.38,46.73,13.41,38.2,45.94,48.46,40.43,41.55,48.72,20.3
Sep,60.65,69.26,30.09,84.3,82.32,69.33,82.24,57.53,69.17,41.8
Oct,239.26,174.91,54.49,76.2,123.21,114.1,89.16,139.6,125.74,234.4
Nov,214.01,209.61,68.57,329.11,244.32,187.63,149.86,244.38,188.06,182.9
Dec,74.94,102.04,28.17,99.47,110.38,91.96,69.39,112.29,95.3,23.0
