Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.65,7.74,0.0,0.96,7.82,0.0,32.83,86.0,11.02,35.12,75.57,25.92,5.0
Feb,1.68,5.66,0.08,1.95,5.17,1.0,7.41,7.42,2.3,6.64,6.62,0.0,44.8
Mar,6.23,10.24,0.31,4.3,11.12,11.81,0.05,0.0,4.08,0.05,0.0,0.0,0.0
Apr,13.44,20.48,0.0,13.6,22.92,24.15,20.0,237.36,16.3,18.02,170.58,17.42,17.0
May,9.38,26.61,1.04,9.76,33.72,2.12,27.36,0.0,9.11,27.27,0.0,60.79,18.0
Jun,143.03,137.39,74.81,139.79,137.5,79.09,90.79,322.69,102.48,90.27,327.35,105.01,255.6
Jul,221.05,255.5,332.69,223.1,242.15,328.26,366.84,413.76,0.0,384.77,414.76,0.0,497.6
Aug,183.79,214.02,235.07,182.44,174.47,236.49,416.75,0.0,0.0,387.8,129.09,0.0,188.2
Sep,154.5,202.18,165.17,176.82,206.13,166.36,314.9,285.19,203.7,309.92,286.78,212.48,131.8
Oct,84.95,77.41,45.55,84.42,72.38,52.77,140.43,69.33,109.42,140.76,69.45,98.53,260.4
Nov,23.93,22.45,23.4,25.14,22.62,22.94,73.71,0.0,50.39,91.65,0.0,60.66,9.0
Dec,0.28,4.56,0.0,0.36,4.51,3.52,12.95,1162.22,30.11,12.67,795.16,41.23,0.3
