Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,21.34,18.58,0.0,25.98,20.4,0.0,21.76,13.44,25.49,20.48,0.0,0.0,0.0
Feb,9.08,19.97,0.94,3.91,15.18,0.0,0.0,2.34,1.44,0.0,2.7,0.0,0.0
Mar,6.43,13.9,2.69,6.92,10.36,11.62,2.05,4.04,4.33,2.86,11.19,0.0,0.0
Apr,5.21,9.19,0.0,5.92,9.73,0.0,7.26,14.14,0.91,9.34,0.0,4.74,0.0
May,16.24,14.53,19.84,16.68,10.78,0.0,22.23,18.4,5.21,17.3,9.51,0.0,5.2
Jun,118.25,140.38,27.03,123.04,140.61,43.83,204.42,135.7,53.01,204.81,63.22,69.43,55.2
Jul,260.21,324.09,241.38,261.29,324.64,316.17,311.63,333.41,439.82,320.76,423.68,425.96,311.7
Aug,292.51,311.68,0.0,308.99,241.43,0.0,277.88,221.3,203.89,269.67,236.26,204.26,200.9
Sep,172.9,193.36,74.06,174.13,154.33,92.99,186.9,209.63,100.2,184.7,187.04,110.7,132.3
Oct,59.85,54.06,2.87,60.07,54.62,2.39,130.7,85.88,31.12,132.76,68.66,32.11,17.0
Nov,0.56,8.41,0.0,0.33,8.43,0.0,0.58,3.13,11.56,0.42,2.61,6.94,0.0
Dec,0.12,2.73,0.0,0.12,2.82,9.15,0.1,0.09,0.0,0.1,0.16,0.0,10.8
