Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.99,15.1,2.71,4.0,14.24,0.0,0.0,2.0,11.83,0.0,1.98,11.86,12.8
Feb,0.62,10.09,0.99,1.02,11.29,0.0,0.0,0.0,0.0,0.04,0.65,0.0,5.3
Mar,1.07,9.96,34.85,4.53,11.59,18.87,91.48,16.7,24.74,95.12,20.25,2.66,12.3
Apr,29.31,43.81,5.19,14.44,51.78,34.43,0.0,42.83,15.6,0.0,29.65,23.58,2.0
May,67.1,69.73,39.14,66.49,78.1,52.93,271.59,125.62,46.71,246.46,124.99,61.23,71.0
Jun,38.84,40.67,55.31,38.97,41.05,22.96,81.97,31.6,19.52,83.8,31.81,53.25,11.5
Jul,50.47,53.13,8.99,54.06,67.41,23.54,99.31,96.97,19.4,92.82,117.0,24.11,34.3
Aug,23.57,59.92,188.08,0.0,68.67,186.58,142.51,110.31,148.67,173.17,110.33,173.28,26.2
Sep,179.54,137.06,178.51,171.86,153.68,173.17,106.25,36.4,131.5,115.08,41.64,125.04,108.0
Oct,194.85,177.57,103.4,188.26,188.94,108.87,146.87,113.71,113.06,144.92,112.7,116.68,69.8
Nov,122.03,122.69,71.3,122.05,121.86,76.2,108.39,78.2,89.84,84.27,60.41,88.16,176.5
Dec,45.97,67.47,37.39,46.18,67.09,43.56,37.63,51.21,46.63,40.85,23.6,46.43,3.8
