Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.97,7.54,0.0,1.96,2.61,0.34,0.52,3.55,0.0,0.0
Feb,14.4,17.58,24.66,0.0,2.58,2.65,0.0,0.0,5.49,0.0
Mar,38.86,40.25,12.93,7.93,18.04,3.87,8.81,9.45,20.85,0.0
Apr,52.24,97.25,34.09,124.25,74.73,84.41,73.84,148.96,79.25,31.1
May,212.45,228.49,98.82,121.5,122.07,107.53,123.73,103.57,105.51,60.6
Jun,310.44,328.0,142.05,158.8,207.35,217.26,189.9,173.66,225.79,149.2
Jul,436.36,428.58,137.53,237.83,248.09,240.09,182.91,299.04,248.15,115.3
Aug,246.37,282.54,123.34,172.3,195.15,184.68,165.09,212.03,188.24,223.0
Sep,246.26,245.02,78.97,75.12,111.31,178.56,157.58,102.32,176.23,132.9
Oct,115.28,112.36,40.13,0.7,80.47,77.62,33.29,0.0,81.09,24.1
Nov,12.19,20.73,17.7,0.33,25.68,16.41,1.46,70.61,22.44,0.0
Dec,2.05,7.92,0.0,2.72,8.56,13.9,0.02,10.44,5.85,0.0
