Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.22,15.03,0.84,0.0,2.38,1.28,0.0,0.0,0.0
Feb,0.34,0.79,0.0,0.1,0.0,0.0,0.22,0.0,0.0,0.8
Mar,19.47,8.0,7.61,3.82,11.01,17.2,11.99,23.73,3.19,4.3
Apr,19.56,45.48,32.74,10.62,22.18,25.32,33.21,36.65,16.97,32.2
May,48.81,142.99,23.06,54.7,53.06,51.15,52.08,40.43,45.01,75.0
Jun,118.96,113.01,31.09,118.9,90.86,72.54,86.02,89.21,69.23,68.7
Jul,144.56,175.5,58.53,75.46,69.78,60.25,84.67,68.6,54.42,46.1
Aug,115.61,129.46,24.41,67.9,69.16,71.7,69.51,70.96,79.95,48.4
Sep,99.52,110.01,23.91,50.1,92.16,113.78,64.32,142.99,116.46,57.8
Oct,31.19,134.24,13.3,21.43,77.07,96.83,76.39,105.17,98.02,26.9
Nov,11.61,39.93,18.42,3.48,26.64,32.65,7.68,26.06,37.12,1.2
Dec,0.0,5.92,0.0,10.67,3.98,8.13,0.09,4.6,4.04,0.0
