Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.19,18.02,0.0,8.75,18.56,0.0,9.12,10.8,1.78,8.96,10.3,13.08,0.0
Feb,15.15,26.88,0.84,7.57,22.06,8.27,0.0,7.01,0.0,0.0,20.37,12.99,4.2
Mar,6.53,18.54,0.0,6.41,20.11,1.67,18.15,24.41,6.97,11.06,24.99,5.55,0.0
Apr,13.08,19.06,0.61,14.08,17.53,23.87,0.0,13.62,5.17,0.0,10.68,0.0,12.0
May,34.97,38.15,16.48,37.11,38.59,24.95,44.99,60.55,30.64,45.2,56.83,50.42,13.9
Jun,181.35,180.09,86.38,180.45,180.07,93.35,82.45,117.12,100.53,82.99,136.07,97.73,198.2
Jul,282.68,384.18,0.0,246.3,384.37,0.0,198.25,496.39,664.96,164.57,496.96,622.61,288.6
Aug,330.26,326.42,0.0,317.79,302.44,0.0,223.02,365.38,96.69,181.03,367.75,75.82,301.1
Sep,222.01,230.77,99.81,220.26,217.55,97.68,152.4,220.2,111.67,178.91,213.04,121.64,129.3
Oct,45.34,76.56,60.23,43.86,65.33,63.44,61.53,98.54,64.69,68.97,62.7,67.38,14.0
Nov,2.2,7.51,0.0,1.18,7.56,3.74,0.09,6.36,6.99,0.13,11.77,0.0,0.0
Dec,0.12,3.89,0.0,0.27,3.98,0.0,0.1,5.9,8.05,0.08,14.68,8.82,15.1
