Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,6.74,0.0,26.8,26.08,2.42,25.6,25.31,2.38,1.0
Feb,24.46,6.88,14.33,11.9,7.15,10.62,0.0,10.08,12.63,0.0
Mar,8.61,2.3,0.0,25.05,0.0,13.49,10.27,0.0,0.79,0.0
Apr,1.33,3.99,24.17,2.25,17.44,0.0,9.53,12.51,7.07,0.0
May,1.2,6.19,24.27,13.0,13.4,10.64,12.17,15.07,1.25,0.0
Jun,55.77,78.54,33.14,24.39,36.48,35.99,28.13,44.1,16.21,9.5
Jul,309.73,300.12,71.32,220.59,176.59,218.43,203.42,73.48,231.42,234.0
Aug,342.9,393.99,92.06,239.4,226.16,189.42,231.13,162.24,192.1,228.0
Sep,128.51,269.3,61.57,113.21,124.0,106.24,82.25,0.0,104.21,166.0
Oct,28.57,33.6,2.4,0.0,37.29,24.03,4.56,26.23,31.57,5.0
Nov,0.1,3.92,19.46,13.08,18.51,2.0,2.27,18.3,7.48,0.0
Dec,2.05,6.12,12.93,17.45,12.4,3.22,12.34,12.42,1.35,0.0
