Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.97,7.23,0.0,0.89,7.5,6.78,0.0,9.02,11.97,0.0,18.92,12.78,0.0
Feb,6.93,11.22,0.07,4.85,5.11,4.32,4.12,1.53,0.2,1.03,0.0,0.0,0.0
Mar,1.07,17.0,0.0,0.0,24.7,43.97,0.0,16.91,50.82,0.0,7.99,28.58,10.7
Apr,15.11,33.8,8.11,35.75,45.93,27.12,81.28,101.5,57.33,79.16,108.17,53.63,120.5
May,30.86,66.77,64.38,103.43,109.67,81.1,106.68,115.93,106.69,105.41,58.08,106.7,102.7
Jun,142.58,142.59,175.21,139.48,173.31,175.45,228.69,173.74,160.83,227.66,178.28,162.59,133.4
Jul,187.11,184.59,223.36,181.11,210.22,223.0,187.52,232.65,213.46,243.24,232.62,221.64,367.4
Aug,197.88,192.83,261.97,169.94,210.37,261.68,159.66,188.61,254.69,193.11,192.15,252.33,310.1
Sep,164.78,195.15,126.11,167.42,224.07,125.89,194.6,357.8,145.85,179.84,357.68,165.87,186.6
Oct,121.72,167.51,144.64,151.72,185.22,147.24,180.16,244.68,194.63,177.12,164.85,195.96,277.6
Nov,47.69,53.24,30.42,45.69,53.28,37.23,99.51,69.93,81.69,97.51,50.43,73.27,1.2
Dec,0.23,1.96,0.0,0.3,2.07,0.9,3.49,18.62,3.93,3.54,35.45,15.08,72.3
