Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.72,14.21,26.33,14.33,30.17,5.01,2.99,26.33,12.31,6.5
Feb,0.96,12.58,23.86,1.2,0.0,0.0,1.74,1.29,5.57,0.8
Mar,13.75,10.92,0.0,0.0,5.02,11.29,0.0,0.0,10.23,7.0
Apr,47.12,18.15,0.0,25.36,24.03,26.75,18.36,57.03,23.44,13.5
May,124.12,47.81,44.0,117.9,104.59,59.87,103.66,108.42,64.3,73.7
Jun,37.74,35.63,19.49,33.7,35.63,26.54,33.15,41.07,33.36,67.0
Jul,49.58,39.16,11.31,32.45,36.67,27.99,16.37,28.15,23.44,93.9
Aug,65.41,90.65,17.09,80.6,118.79,65.55,77.1,119.98,76.63,38.5
Sep,107.47,98.93,51.64,100.93,99.41,80.82,92.39,97.97,91.27,78.3
Oct,127.84,147.65,61.72,39.78,124.46,113.87,129.32,162.79,114.15,124.4
Nov,179.89,184.64,58.3,155.2,143.93,139.16,112.14,149.27,134.93,166.2
Dec,93.34,94.47,26.4,9.5,61.44,68.3,86.67,63.64,72.83,22.6
