Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.2,14.31,0.0,13.41,15.13,2.76,24.11,11.84,8.97,23.79,9.5,2.0,0.6
Feb,11.12,15.24,0.0,23.85,12.59,6.98,0.0,1.75,22.01,0.0,0.89,4.53,0.0
Mar,9.07,11.19,0.0,12.63,11.77,0.0,15.37,0.0,0.67,14.04,0.0,11.87,0.0
Apr,2.48,6.66,0.0,1.94,8.05,5.98,17.01,12.67,2.65,15.22,13.14,1.33,0.6
May,10.82,12.5,0.0,9.3,10.27,15.35,17.54,12.98,0.0,8.98,10.96,7.54,6.7
Jun,58.22,49.99,33.17,57.73,58.89,41.13,72.8,54.46,33.85,66.02,55.07,41.44,11.2
Jul,174.2,179.31,32.78,178.44,175.92,45.93,145.46,110.89,60.91,143.93,116.86,46.73,165.3
Aug,190.81,191.89,79.19,178.73,184.56,96.42,91.41,65.37,87.83,90.81,1.33,87.45,73.1
Sep,122.51,108.49,87.06,124.97,114.04,94.63,0.0,0.0,56.66,0.0,0.0,56.42,146.7
Oct,2.11,10.31,0.87,2.19,4.06,0.0,2.74,0.0,14.63,2.94,1.28,7.46,0.0
Nov,0.17,5.17,0.0,0.25,5.2,3.26,1.8,0.0,0.0,0.81,0.0,0.0,0.6
Dec,3.7,5.51,0.0,3.58,4.62,0.0,0.0,0.0,1.59,0.0,0.0,8.9,0.0
