Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,18.98,22.77,0.0,10000,10000,10000,10000,10000,10000,0.0
Feb,3.95,14.13,22.27,10000,10000,10000,10000,10000,10000,0.0
Mar,0.0,0.0,23.25,10000,10000,10000,10000,10000,10000,0.0
Apr,0.02,0.0,0.0,10000,10000,10000,10000,10000,10000,0.0
May,0.1,0.0,0.0,10000,10000,10000,10000,10000,10000,7.0
Jun,7.44,5.54,34.03,10000,10000,10000,10000,10000,10000,20.0
Jul,374.31,61.28,110.58,10000,10000,10000,10000,10000,10000,345.3
Aug,192.46,183.91,109.37,10000,10000,10000,10000,10000,10000,402.5
Sep,48.43,31.01,60.03,10000,10000,10000,10000,10000,10000,145.5
Oct,2.72,11.69,20.58,10000,10000,10000,10000,10000,10000,0.0
Nov,3.43,13.78,1.03,10000,10000,10000,10000,10000,10000,0.0
Dec,1.02,8.47,8.38,10000,10000,10000,10000,10000,10000,0.0
