Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,20.13,20.75,4.46,27.2,28.71,13.26,24.56,20.21,18.08,23.59,20.62,24.09,10.1
Feb,18.38,21.03,0.45,0.0,0.0,0.0,0.79,32.42,0.0,0.42,0.0,12.94,2.8
Mar,11.18,15.78,1.67,15.89,26.46,0.0,12.32,28.74,15.58,14.02,29.64,3.76,0.5
Apr,10.06,9.47,1.85,7.02,8.94,13.23,10.53,8.7,8.96,10.2,9.79,0.0,18.0
May,17.49,22.89,0.99,30.0,31.95,14.68,25.05,25.19,3.06,25.24,26.13,16.13,9.9
Jun,137.97,121.68,45.95,57.9,237.55,49.45,58.94,230.43,75.2,58.96,247.76,73.45,47.3
Jul,242.73,295.29,0.0,343.21,162.62,0.0,343.61,307.94,0.0,343.71,69.3,0.0,271.9
Aug,307.88,315.77,0.0,141.59,233.05,234.46,104.26,310.4,225.43,202.34,121.99,229.67,335.0
Sep,109.33,178.71,153.1,41.4,217.65,160.75,50.69,282.24,159.78,59.84,74.18,173.44,115.8
Oct,11.7,26.72,0.0,2.77,35.61,13.0,65.43,34.48,17.87,63.6,35.35,0.0,1.7
Nov,0.37,5.04,0.78,0.58,50.0,13.66,0.0,0.0,6.34,0.0,0.05,4.16,1.4
Dec,2.01,7.31,1.64,3.61,6.71,0.0,0.63,0.0,8.17,1.53,0.0,8.59,0.2
