Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.2,7.83,0.0,6.47,1.83,0.0,0.65,0.0,8.93,0.2
Feb,0.0,2.24,0.0,1.7,6.43,4.19,9.26,4.7,0.94,0.0
Mar,4.44,11.39,14.39,17.06,6.73,2.41,10.37,10.16,9.4,2.4
Apr,16.83,24.87,0.0,11.55,7.49,7.67,18.9,17.43,7.94,78.6
May,24.81,25.76,0.0,23.08,83.14,39.46,27.45,0.0,42.27,22.4
Jun,144.56,166.16,83.76,62.26,113.56,99.18,128.17,231.77,99.35,264.4
Jul,501.99,304.13,136.5,474.58,298.91,326.73,436.11,582.44,352.55,280.9
Aug,305.67,154.75,108.89,254.58,334.79,204.37,395.9,337.26,225.45,203.7
Sep,224.08,94.37,94.78,419.34,305.01,164.54,184.76,282.17,170.85,291.5
Oct,113.23,66.05,3.15,58.01,88.5,78.29,42.94,162.18,88.55,2.0
Nov,11.47,16.1,25.45,32.1,17.24,18.03,30.07,0.0,18.59,0.0
Dec,1.11,6.59,0.0,19.16,10.67,0.0,2.02,0.0,2.89,1.4
