Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.07,9.56,2.1,21.91,22.62,3.34,16.42,22.09,0.0,15.64,22.09,1.76,7.0
Feb,15.46,16.11,33.72,23.16,30.13,16.85,0.0,21.84,4.1,26.65,22.62,18.46,34.0
Mar,79.03,62.6,75.65,172.76,149.58,84.9,152.4,129.07,81.06,210.36,133.52,79.9,176.0
Apr,159.79,177.96,192.68,176.23,273.96,199.94,262.26,379.08,176.18,289.95,323.49,170.48,110.0
May,226.3,255.19,106.65,234.13,271.12,105.85,304.55,222.25,144.69,292.38,173.38,143.54,174.0
Jun,290.05,331.8,0.0,236.98,178.14,0.0,261.63,269.96,106.52,270.93,481.01,114.08,132.0
Jul,425.57,414.59,0.0,151.88,316.69,0.0,225.97,575.75,0.0,272.53,491.53,0.0,366.2
Aug,323.6,353.38,0.0,300.24,289.09,0.0,293.08,275.77,278.37,293.13,46.82,278.47,320.0
Sep,274.38,275.69,180.69,271.3,332.76,179.69,235.4,298.48,0.0,237.46,687.81,0.0,198.0
Oct,106.62,110.43,30.8,108.51,85.73,31.04,44.56,75.46,54.2,60.96,234.59,47.31,34.0
Nov,18.02,25.17,19.57,53.07,67.61,0.0,72.94,0.0,42.99,64.58,46.43,37.81,13.0
Dec,2.39,8.79,0.0,14.29,30.63,0.0,24.77,26.62,18.31,21.09,0.0,27.7,68.0
