Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.97,17.36,0.0,16.37,85.46,14.86,77.63,101.19,9.65,55.0
Feb,17.98,21.89,24.62,1.56,22.71,1.36,0.0,18.46,5.14,0.0
Mar,26.2,21.25,0.0,8.78,0.0,0.0,0.0,0.0,0.0,95.0
Apr,5.27,10.22,9.43,10.21,22.66,17.61,11.2,0.0,4.05,0.0
May,0.0,0.0,0.0,0.1,13.2,17.89,20.25,19.64,2.6,93.0
Jun,37.6,0.0,89.76,101.4,62.84,25.01,67.22,58.78,38.18,83.5
Jul,47.46,167.23,153.91,78.76,230.43,90.28,56.74,170.04,147.62,304.0
Aug,270.65,132.05,162.58,149.11,214.9,73.95,146.8,188.9,142.39,474.5
Sep,142.84,0.0,70.27,16.64,59.73,20.31,29.21,93.5,34.28,123.6
Oct,109.85,58.39,0.0,20.56,0.0,0.0,43.5,0.0,28.66,71.1
Nov,1.84,14.64,4.79,10.01,0.0,1.44,10.65,5.51,10.95,0.0
Dec,0.0,3.2,16.67,1.75,1.26,6.15,2.27,0.0,0.0,0.0
