Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.07,6.66,0.0,1.61,8.55,0.0,15.77,738.36,57.04,15.32,281.01,71.77,4.0
Feb,2.21,8.44,0.0,3.12,8.39,0.0,14.43,34.22,9.13,15.44,37.14,21.56,23.9
Mar,5.49,11.65,0.0,5.26,11.92,1.2,0.0,0.0,12.82,0.0,0.0,13.24,0.0
Apr,19.77,23.91,3.83,19.93,28.45,5.85,7.11,565.03,43.23,6.93,469.66,62.96,19.9
May,18.91,29.92,6.41,28.43,46.27,16.31,51.0,0.0,23.42,51.25,0.0,71.74,4.3
Jun,143.07,128.68,137.6,121.16,127.96,138.53,245.1,424.7,159.56,231.13,430.36,171.62,161.3
Jul,150.61,196.18,298.13,155.09,199.84,288.61,210.41,250.1,89.89,211.84,255.21,106.8,483.0
Aug,105.85,175.6,253.3,134.18,149.69,249.46,190.62,0.0,269.04,151.35,0.0,288.69,272.0
Sep,188.76,183.45,209.21,179.82,196.59,210.57,235.89,213.51,248.18,239.23,222.17,252.82,137.3
Oct,86.2,94.48,69.33,83.18,87.57,71.99,124.68,60.35,109.37,114.47,60.41,99.99,231.7
Nov,3.57,31.9,7.86,4.04,32.23,37.75,14.54,0.0,72.93,2.6,0.0,71.2,25.5
Dec,0.11,7.1,0.0,0.28,4.75,0.0,21.73,0.0,93.88,21.72,0.0,110.11,3.6
