Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.22,18.88,0.0,8.81,0.0,0.0,0.0,0.0,7.77,0.0
Feb,6.6,4.34,2.78,0.1,0.0,24.38,0.0,0.0,8.4,2.6
Mar,4.05,0.0,16.48,0.0,0.0,10.43,0.0,0.0,1.84,0.0
Apr,20.48,27.03,14.94,53.23,43.84,5.61,50.06,46.02,4.31,42.9
May,41.66,50.34,39.27,0.0,94.86,49.53,27.13,105.72,54.69,24.4
Jun,129.03,152.14,57.99,112.88,108.89,60.8,123.02,135.4,81.08,121.1
Jul,156.85,232.95,114.7,116.3,319.73,258.45,303.95,346.09,268.34,210.1
Aug,315.71,253.0,88.19,325.3,269.06,242.64,276.5,266.66,248.88,164.4
Sep,202.31,201.14,67.95,136.52,164.74,175.73,160.59,113.47,174.2,110.7
Oct,55.28,77.35,40.8,26.0,0.0,69.72,25.23,0.0,76.58,19.1
Nov,3.87,8.34,0.0,1.01,8.95,8.36,0.14,0.0,15.23,0.0
Dec,1.11,4.84,0.0,0.66,3.17,18.49,2.23,19.87,0.0,37.3
