Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,42.58,28.21,0.0,42.74,27.81,59.35,0.0,1.46,34.08,0.0,0.0,43.4,12.5
Feb,15.56,26.92,7.21,19.58,21.48,19.17,42.37,30.69,30.5,40.4,0.0,34.31,59.6
Mar,18.92,30.69,9.24,22.53,33.24,29.85,0.0,16.06,25.47,0.0,9.38,32.56,20.2
Apr,13.89,19.53,0.0,0.0,14.81,0.0,4.96,24.83,0.0,3.41,9.08,10.12,23.9
May,14.72,18.66,11.61,21.28,21.5,17.96,25.88,20.51,9.23,25.66,47.94,27.65,14.4
Jun,29.64,70.03,84.98,24.42,72.97,73.6,10.98,87.08,122.08,10.95,112.61,97.6,102.7
Jul,182.83,205.19,252.67,191.7,225.3,252.49,345.97,269.7,296.02,344.48,327.29,292.39,271.5
Aug,164.69,248.34,352.29,172.12,274.43,351.94,288.63,328.6,0.0,297.98,353.44,0.0,468.5
Sep,83.31,94.88,81.48,85.6,84.72,85.42,122.49,49.91,113.84,109.87,45.66,113.18,304.7
Oct,2.96,10.14,0.0,2.91,0.0,0.0,0.0,0.0,19.39,0.0,0.0,27.92,24.0
Nov,1.82,5.34,0.15,1.49,4.65,7.68,0.0,2.0,0.0,4.21,2.96,4.63,9.3
Dec,13.66,13.84,0.0,13.81,21.64,45.99,29.65,0.0,0.0,33.74,22.8,46.35,9.5
