Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.85,7.49,0.0,0.0,36.85,19.2,2.27,74.77,19.73,0.0
Feb,6.16,12.25,9.54,5.63,0.0,13.45,0.0,0.0,4.76,0.0
Mar,17.61,12.23,23.57,6.2,5.17,8.62,6.46,5.11,5.16,1.2
Apr,25.08,65.67,0.0,49.1,29.59,26.12,22.75,36.36,28.1,110.8
May,178.5,98.54,7.07,42.1,37.4,66.08,55.79,158.16,78.79,108.6
Jun,168.28,167.52,33.02,228.13,176.52,161.11,159.6,228.3,170.99,162.8
Jul,156.47,186.66,72.15,136.37,145.15,134.15,131.46,34.27,144.12,179.3
Aug,161.71,180.08,55.57,251.7,188.28,161.74,193.6,213.55,166.93,194.1
Sep,184.4,210.38,62.46,240.05,268.41,208.64,221.2,310.53,217.3,145.6
Oct,170.06,189.64,73.31,66.29,135.31,170.25,125.1,172.78,178.2,32.9
Nov,25.44,89.67,28.31,23.82,82.98,103.71,43.33,38.33,108.26,8.1
Dec,5.35,21.65,7.84,3.0,203.25,94.4,10.83,237.63,89.72,82.5
