Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.29,8.21,3.61,3.2,8.01,0.0,1.0,2.46,14.0,2.06,5.23,7.19,2.6
Feb,8.5,11.5,0.0,13.52,8.96,0.0,0.0,0.79,9.51,0.0,2.48,11.62,3.9
Mar,3.32,7.43,0.0,5.18,7.21,0.0,0.0,0.0,1.77,0.0,0.0,11.93,0.0
Apr,4.69,6.52,1.21,3.52,8.64,0.0,21.28,15.0,0.0,18.63,13.48,2.66,12.5
May,11.21,13.62,0.0,9.97,13.53,12.93,0.0,9.64,0.0,6.28,10.91,3.71,9.2
Jun,51.8,41.17,73.17,50.68,47.57,56.42,9.92,0.0,42.13,0.0,0.0,54.0,66.1
Jul,116.94,125.33,56.8,131.57,120.33,56.9,83.06,145.92,53.89,86.39,133.31,76.45,99.0
Aug,158.12,130.86,34.37,152.67,121.25,53.19,131.1,88.39,66.56,127.04,82.39,71.63,32.3
Sep,33.7,62.34,14.34,38.26,64.29,18.9,23.31,19.54,27.2,21.15,0.0,32.42,120.9
Oct,1.29,5.01,0.0,0.45,1.13,9.67,2.36,0.0,11.42,2.84,0.0,15.21,0.0
Nov,3.19,4.58,0.0,1.47,4.46,0.0,0.0,0.0,3.62,3.11,0.71,0.0,6.4
Dec,2.63,4.6,0.0,2.14,3.68,0.0,0.35,0.0,0.0,4.61,0.0,2.37,1.2
