Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,8.19,0.0,5.97,0.0,6.66,0.0,0.0,4.65,0.5
Feb,1.46,7.61,6.21,13.85,12.51,9.05,19.22,11.19,10.73,7.8
Mar,4.95,0.0,2.44,1.51,2.37,4.34,0.0,5.02,3.41,2.8
Apr,1.18,3.81,0.0,2.29,13.72,9.74,42.89,13.4,0.0,8.8
May,4.08,8.53,0.0,4.07,8.62,1.26,0.22,6.14,12.8,4.0
Jun,23.33,28.32,5.09,143.83,96.75,31.37,87.58,96.28,49.98,104.7
Jul,62.99,87.66,24.82,99.6,90.42,54.83,93.65,86.94,71.85,108.8
Aug,45.2,56.77,59.27,131.09,91.24,79.68,114.24,120.91,81.58,74.8
Sep,34.26,39.63,0.2,63.71,62.79,41.84,80.4,65.98,53.8,102.4
Oct,1.04,4.5,0.0,0.0,9.11,0.0,7.2,20.7,13.03,0.0
Nov,0.1,2.07,6.86,0.1,4.23,0.0,0.31,30.86,2.57,0.0
Dec,2.05,6.04,0.0,0.1,7.62,11.34,6.34,10.59,5.35,0.6
