Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,98.44,36.76,0.0,125.63,29.9,51.2,7.75,121.65,0.0,7.49,115.14,31.12,53.9
Feb,3.46,11.7,0.0,3.81,9.6,0.0,0.0,0.0,5.91,0.0,0.0,1.18,1.1
Mar,3.11,14.53,0.0,5.29,14.82,1.31,8.45,7.15,11.74,6.56,9.1,4.89,7.4
Apr,18.3,31.18,0.84,16.47,31.12,25.06,6.21,15.22,16.39,6.14,3.23,1.47,2.4
May,54.63,66.57,5.25,54.03,63.72,26.73,0.0,85.61,70.31,0.0,85.23,62.85,4.6
Jun,52.13,41.47,18.14,61.76,42.92,22.32,86.02,62.61,58.06,82.31,60.75,60.31,49.9
Jul,43.37,57.55,53.49,44.41,57.17,42.86,68.59,61.65,51.11,68.82,80.37,65.77,47.7
Aug,89.19,90.92,168.16,146.22,90.42,167.3,133.91,115.84,187.0,119.49,87.14,170.18,131.2
Sep,141.96,125.35,99.95,130.92,110.95,101.74,111.65,101.93,110.43,128.03,107.45,112.79,45.8
Oct,193.05,204.99,160.02,210.43,189.38,165.98,413.66,247.8,179.78,328.25,181.57,181.58,216.1
Nov,156.41,245.58,287.4,165.03,233.63,287.12,180.48,287.66,0.0,179.74,181.89,0.0,353.9
Dec,78.29,119.11,99.37,82.99,119.98,104.62,336.77,145.2,140.71,297.78,142.41,137.82,51.0
