Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.65,12.85,0.21,8.69,12.39,0.24,0.0,1.09,1.69,0.0,0.0,12.49,0.5
Feb,6.1,12.26,0.78,11.0,11.39,0.0,0.0,2.87,0.0,0.0,0.0,8.91,6.5
Mar,7.04,10.14,0.0,8.35,11.75,8.04,26.64,26.72,18.72,19.35,21.24,2.16,1.8
Apr,12.07,13.2,5.6,10.98,12.93,14.67,25.17,9.72,20.4,10.71,7.52,3.5,9.7
May,25.14,37.87,35.42,24.62,38.02,50.69,7.23,40.52,34.7,7.38,40.64,32.89,63.1
Jun,98.13,155.19,40.46,100.29,155.23,67.32,39.5,93.25,51.92,40.27,98.46,60.06,18.3
Jul,377.17,339.19,0.0,377.56,338.41,0.0,195.49,210.18,227.63,201.42,210.64,225.28,245.5
Aug,298.67,332.03,0.0,303.65,328.36,0.0,107.48,0.0,305.52,162.33,0.0,276.43,288.0
Sep,175.5,168.68,73.65,134.25,169.88,85.89,89.85,142.54,105.32,95.7,159.58,93.07,102.0
Oct,52.27,48.92,2.03,53.78,51.45,12.65,85.62,41.11,16.57,92.52,10.8,24.96,0.0
Nov,0.19,3.91,0.0,0.16,4.76,0.0,2.69,14.66,0.54,2.69,16.93,2.9,0.0
Dec,1.07,4.3,0.4,0.43,4.16,0.0,4.26,4.91,0.0,4.01,5.61,0.0,0.0
