Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.71,3.17,0.0,0.1,4.4,0.0,0.35,4.52,0.0,0.0
Feb,0.04,1.61,0.0,0.8,0.94,4.53,0.46,1.3,4.36,1.3
Mar,0.5,9.07,0.0,0.1,3.03,9.18,0.0,3.88,10.82,2.0
Apr,1.44,8.54,0.0,11.26,3.2,12.13,1.69,3.52,0.0,0.6
May,6.06,12.29,11.83,6.76,0.0,8.87,0.0,0.0,0.0,0.0
Jun,138.86,123.28,25.84,101.45,95.09,69.51,74.15,94.84,89.64,127.1
Jul,208.39,159.49,52.72,128.23,128.16,122.63,129.01,127.94,130.37,72.3
Aug,115.81,129.81,22.18,94.48,125.62,132.0,89.46,88.55,128.87,172.3
Sep,221.82,190.36,69.96,0.0,173.95,119.7,191.36,175.37,127.74,36.3
Oct,58.14,55.34,14.86,25.29,41.28,44.86,0.0,9.37,51.66,1.6
Nov,4.01,28.29,23.8,4.26,29.82,32.29,0.56,3.7,31.42,4.5
Dec,1.08,5.83,7.78,10.6,8.2,0.0,16.99,15.2,9.08,0.0
