Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.91,14.46,0.45,5.22,14.26,9.38,4.19,8.97,7.73,4.17,12.97,18.09,3.4
Feb,36.87,42.72,25.83,25.79,28.26,35.63,12.96,24.72,31.64,10.35,30.78,25.55,14.5
Mar,84.25,62.93,193.33,81.84,69.25,185.87,70.18,115.27,212.77,82.63,115.9,170.75,133.3
Apr,208.95,254.7,300.73,225.82,292.68,294.6,694.68,370.1,0.0,680.93,376.69,0.0,212.8
May,440.2,463.14,0.0,440.5,417.86,0.0,454.96,553.23,0.0,455.03,632.79,0.0,387.8
Jun,704.51,644.13,0.0,668.12,615.19,0.0,596.81,476.77,0.0,588.85,407.14,0.0,546.3
Jul,464.79,557.93,0.0,539.56,545.65,0.0,465.97,439.92,0.0,466.11,258.04,0.0,342.0
Aug,472.64,505.06,0.0,484.72,538.66,0.0,495.89,509.58,0.0,493.36,550.98,0.0,363.1
Sep,324.18,331.99,0.0,317.67,320.14,0.0,435.82,468.17,0.0,438.59,572.33,0.0,400.5
Oct,204.77,221.64,267.01,202.3,222.47,266.1,47.47,304.42,335.5,0.0,178.59,332.02,122.5
Nov,22.82,45.27,2.43,21.8,46.6,0.14,7.73,6.32,47.26,7.59,3.37,47.52,14.6
Dec,55.0,18.66,0.0,18.07,16.86,58.36,363.24,0.0,48.49,378.12,0.0,46.46,30.8
