Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,43.22,9.25,15.85,11.56,17.54,11.76,0.0,28.69,2.8
Feb,82.45,71.57,0.0,81.56,73.05,50.34,81.79,71.25,58.56,54.2
Mar,57.68,53.68,10.54,25.46,49.14,30.06,47.64,53.12,36.81,35.9
Apr,55.85,61.76,26.94,32.68,72.74,34.92,50.47,69.96,48.86,54.6
May,25.3,53.68,3.13,49.69,70.53,27.96,38.82,48.42,35.34,93.1
Jun,35.53,28.44,8.6,65.02,43.03,41.53,60.96,38.85,30.77,82.1
Jul,18.0,54.77,52.03,32.59,37.17,33.49,19.94,41.06,37.19,39.1
Aug,37.23,45.1,25.05,8.24,33.67,28.74,32.37,31.66,30.28,20.1
Sep,182.17,56.04,23.81,13.53,62.43,55.78,11.71,67.7,57.15,169.6
Oct,34.34,8.42,0.0,11.5,8.98,21.19,0.0,13.0,10.11,20.8
Nov,12.9,5.99,0.0,11.18,11.87,4.45,12.04,16.05,1.22,36.0
Dec,3.13,14.79,11.96,30.3,24.1,10.15,19.76,35.72,3.76,4.4
