Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.18,18.01,0.0,96.13,22.4,5.83,19.29,23.3,17.93,1.3
Feb,10.67,9.23,24.12,34.47,19.64,27.66,2.42,28.18,23.0,1.9
Mar,8.37,1.27,2.46,2.93,10.55,19.02,2.73,7.55,22.24,6.9
Apr,3.49,4.1,14.07,18.62,20.9,0.0,13.81,17.86,0.0,15.4
May,6.2,6.46,10.77,1.2,13.32,0.0,2.27,12.65,5.66,23.1
Jun,20.71,27.68,49.63,41.69,80.96,51.8,57.57,72.61,52.45,50.0
Jul,153.62,172.06,94.2,81.9,143.92,118.75,167.95,149.73,128.7,354.3
Aug,265.88,250.28,59.03,334.1,165.4,150.49,213.75,191.49,157.55,184.0
Sep,218.15,177.81,33.72,48.5,108.07,88.6,89.48,128.47,102.14,218.8
Oct,21.77,26.28,11.97,9.37,15.9,12.17,0.0,4.2,16.42,10.7
Nov,0.99,13.54,4.12,2.27,45.2,33.36,2.74,37.18,28.04,4.8
Dec,9.53,9.3,5.9,9.04,6.57,6.63,7.87,13.53,2.73,0.0
