Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.46,6.81,0.0,9.31,10.68,2.15,0.0,3.1,0.0,0.0,0.47,4.62,0.0
Feb,8.87,10.44,0.0,6.46,6.04,15.73,5.96,7.58,15.24,7.09,10.65,1.01,9.7
Mar,66.83,33.01,39.17,51.78,34.39,22.21,19.65,36.38,69.07,19.37,61.22,73.1,61.1
Apr,12.44,145.38,362.06,8.46,169.77,344.03,0.0,167.51,290.4,0.0,0.0,270.56,217.3
May,311.31,305.44,0.0,302.81,334.16,0.0,417.32,328.88,0.0,417.12,326.41,0.0,494.5
Jun,435.08,471.5,0.0,456.2,561.53,0.0,581.37,628.75,0.0,583.85,710.53,0.0,340.3
Jul,426.59,430.46,0.0,429.25,420.5,0.0,155.45,224.62,0.0,181.58,572.37,0.0,228.5
Aug,428.2,395.11,0.0,395.09,407.85,0.0,279.86,347.26,0.0,285.57,114.65,0.0,179.7
Sep,317.94,301.5,384.21,300.15,309.93,0.0,157.73,412.67,264.82,222.65,244.87,122.85,395.1
Oct,97.02,135.32,111.02,92.65,129.49,116.12,153.54,146.33,123.2,151.0,0.0,124.51,29.6
Nov,3.16,10.33,0.54,3.27,10.72,9.36,5.17,4.19,0.0,4.79,0.0,4.14,3.9
Dec,0.6,3.33,0.83,0.62,4.67,0.0,0.0,1.1,0.0,0.0,0.0,3.09,3.8
