Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.16,1.59,0.0,0.2,2.32,0.0,0.0,0.0,6.72,0.0,0.0,11.13,0.0
Feb,0.1,0.76,0.1,0.13,0.65,13.75,6.66,5.69,9.09,6.6,5.32,7.63,0.0
Mar,0.33,1.92,0.46,0.37,2.11,6.39,0.0,3.14,7.36,3.99,5.64,13.26,0.0
Apr,0.2,1.56,0.0,0.18,1.65,12.54,5.26,8.21,0.0,4.83,10.52,9.95,0.0
May,4.49,5.98,0.0,4.23,6.4,0.0,8.29,12.3,1.85,3.33,14.77,4.2,0.0
Jun,110.85,117.05,83.09,115.2,118.17,93.04,116.33,83.82,59.94,116.87,77.58,65.11,203.7
Jul,276.22,301.77,0.0,278.2,271.58,0.0,331.92,309.02,0.0,314.57,468.73,0.0,277.9
Aug,278.17,272.08,251.2,278.08,257.37,259.22,190.7,389.47,0.0,212.11,449.29,0.0,284.3
Sep,141.21,184.38,92.76,140.7,175.46,109.81,105.27,107.54,116.52,113.33,124.21,113.85,179.8
Oct,15.4,25.62,0.17,18.77,26.78,0.93,42.78,64.83,26.56,42.94,42.54,24.78,0.0
Nov,0.74,14.83,0.68,0.54,16.52,10.55,0.0,0.0,15.38,0.0,0.0,9.78,0.0
Dec,0.51,2.19,0.74,0.21,2.42,12.36,1.42,2.58,4.12,1.96,1.94,0.0,0.0
