Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.74,13.65,0.69,4.41,13.83,9.7,19.84,16.18,13.21,20.06,7.85,6.04,0.0
Feb,15.7,22.37,0.93,15.78,15.77,10.4,18.55,26.14,20.31,18.49,66.98,22.13,0.0
Mar,29.07,30.43,6.81,29.79,29.51,20.45,39.85,14.55,37.99,40.3,4.85,14.02,2.4
Apr,32.91,54.54,2.18,15.79,45.58,2.79,21.42,55.63,18.76,21.27,50.81,30.99,85.7
May,101.82,101.38,69.88,100.7,86.18,71.74,245.88,94.23,86.21,252.03,103.13,92.99,162.9
Jun,248.63,264.92,207.42,240.11,207.93,209.9,227.37,200.48,246.5,228.08,142.1,245.02,254.0
Jul,284.02,323.69,0.0,281.33,313.54,0.0,502.38,413.98,0.0,512.97,418.58,0.0,388.1
Aug,315.29,337.09,0.0,328.45,369.01,0.0,277.67,282.31,211.35,255.14,333.28,9.12,259.8
Sep,258.62,274.48,190.24,251.84,248.65,194.33,173.42,168.38,207.65,176.1,171.75,207.98,169.7
Oct,183.1,147.33,211.56,179.35,129.95,199.23,145.57,177.7,187.01,177.73,0.0,181.94,67.5
Nov,12.97,20.92,0.0,11.12,23.59,10.7,15.08,43.08,28.99,17.09,2.25,22.9,0.0
Dec,0.0,5.51,0.18,9.06,9.72,0.0,27.44,0.0,19.26,18.8,0.0,11.97,12.5
