Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.01,1.26,0.0,0.1,3.33,5.42,0.0,3.36,7.82,0.0
Feb,0.0,1.04,21.18,0.01,0.0,12.51,0.08,0.0,0.0,0.0
Mar,0.09,0.1,0.0,0.1,4.09,6.47,1.19,5.0,0.0,0.0
Apr,7.25,1.07,10.59,0.3,2.42,15.18,2.07,2.38,0.0,0.0
May,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.9,0.0,0.0
Jun,20.0,5.38,46.64,20.0,37.61,40.28,23.07,39.12,51.46,65.3
Jul,439.64,368.12,125.91,82.27,278.36,248.62,286.15,306.74,273.3,263.3
Aug,240.44,231.69,55.01,145.97,160.57,165.11,166.56,44.57,172.07,225.4
Sep,149.26,156.52,63.04,77.4,76.81,112.13,61.89,137.43,116.48,51.1
Oct,5.55,4.23,26.56,0.0,0.0,7.37,2.78,4.94,20.51,0.0
Nov,0.8,12.69,16.96,0.1,0.0,13.68,1.07,0.0,10.66,0.0
Dec,0.1,0.88,18.51,0.09,0.48,17.86,0.14,0.75,0.77,0.0
