Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,80.64,35.53,17.62,12.61,0.59,29.04,0.0,0.0,30.41,8.1
Feb,18.47,20.6,18.53,21.19,16.98,31.26,0.0,15.29,16.94,47.2
Mar,29.18,26.24,30.61,39.29,14.27,30.34,31.77,18.34,24.6,4.2
Apr,0.0,19.14,16.5,9.73,23.11,14.33,8.17,24.69,1.51,36.2
May,34.5,21.0,24.39,3.72,19.6,18.47,21.8,20.65,2.96,13.0
Jun,121.23,120.1,33.82,121.99,137.37,42.95,120.77,136.26,75.07,142.9
Jul,333.93,241.39,89.91,242.81,228.52,177.12,206.16,208.1,200.47,263.6
Aug,266.94,247.89,59.66,264.7,226.86,189.67,232.98,257.67,202.64,291.0
Sep,219.64,217.26,56.19,156.22,170.0,150.11,188.29,251.72,145.41,295.8
Oct,0.0,30.49,8.83,10.32,15.45,25.13,11.41,27.43,0.92,10.7
Nov,4.87,5.18,0.0,0.3,3.11,0.16,9.36,5.57,0.0,7.7
Dec,25.76,24.73,0.0,21.48,23.87,11.28,11.58,45.11,10.53,6.3
