Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.55,9.58,0.0,7.1,9.86,0.0,9.88,7.84,10.19,5.97,4.82,6.51,15.0
Feb,8.46,14.19,0.68,21.54,9.61,0.0,0.0,3.65,15.42,0.0,0.0,0.0,2.0
Mar,5.48,9.97,0.0,3.43,8.99,11.61,0.0,0.0,0.75,1.8,0.0,12.91,3.7
Apr,3.97,9.19,4.91,0.02,8.85,10.92,0.0,8.37,5.4,0.0,9.74,0.0,9.3
May,8.44,12.82,0.0,9.3,13.8,2.99,0.0,18.52,0.0,0.0,20.94,15.14,11.6
Jun,32.79,35.69,52.97,29.66,41.81,42.93,14.3,14.23,51.0,14.3,0.0,40.9,37.1
Jul,72.34,86.68,26.72,74.04,86.36,37.66,93.55,54.53,34.94,87.8,48.8,41.96,93.3
Aug,108.65,93.38,73.36,97.56,86.76,84.38,183.23,112.5,73.37,185.65,136.35,87.44,25.5
Sep,34.65,46.43,13.43,41.21,54.41,18.02,0.0,35.91,26.37,0.0,17.3,31.98,74.0
Oct,1.0,4.68,0.0,0.25,0.0,0.0,0.0,0.0,14.22,0.0,0.0,22.82,0.0
Nov,0.44,3.14,0.0,0.12,2.84,0.0,1.88,14.85,0.0,2.0,5.47,8.6,0.0
Dec,5.01,5.66,2.88,0.84,5.26,17.4,0.32,0.68,0.0,2.56,0.26,10.44,0.0
