Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.64,10.0,0.0,0.0,3.13,2.46,0.0,5.87,0.0,0.0
Feb,6.5,7.39,15.39,20.3,17.93,7.99,28.19,26.06,12.08,9.9
Mar,1.56,9.86,0.0,5.57,4.33,7.89,0.01,10.09,5.22,0.0
Apr,2.12,2.9,8.06,0.1,1.79,7.92,0.0,0.0,5.77,8.0
May,1.39,3.37,0.0,11.13,5.98,0.0,0.0,3.97,15.58,9.1
Jun,124.83,119.44,54.87,111.08,137.04,76.09,110.45,144.79,102.63,148.7
Jul,405.57,409.49,113.54,421.26,558.18,518.8,572.48,614.24,526.61,486.3
Aug,339.23,361.88,107.38,446.47,425.88,417.36,454.02,587.19,422.69,229.8
Sep,421.16,314.56,51.25,185.79,181.31,176.26,193.12,0.0,177.04,198.4
Oct,15.36,24.17,25.99,25.6,47.59,19.75,27.54,68.7,33.47,0.0
Nov,0.12,18.23,21.47,0.0,4.55,16.97,0.75,5.14,10.99,0.0
Dec,0.41,11.57,0.0,0.0,10.0,0.0,0.0,16.31,11.08,0.2
