Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.2,1.86,0.0,1.51,0.0,0.0,0.38,0.13,0.0,0.0
Feb,0.1,0.42,13.79,0.0,0.0,15.33,0.49,0.0,0.0,0.0
Mar,0.0,3.48,0.0,20.13,2.93,0.0,0.15,3.81,5.6,0.0
Apr,0.0,4.84,0.0,0.1,6.5,14.16,0.0,0.0,0.0,0.0
May,0.0,0.0,0.0,4.18,0.0,0.0,7.11,0.0,13.37,0.5
Jun,88.94,38.19,41.47,91.1,79.66,74.54,73.76,85.41,76.66,134.0
Jul,393.75,317.42,115.74,117.68,162.1,136.99,139.6,180.09,152.62,98.7
Aug,266.71,199.08,57.88,98.82,110.26,102.85,105.59,95.97,104.63,143.8
Sep,77.14,116.46,60.82,316.17,184.95,104.55,192.04,208.45,106.11,34.8
Oct,0.0,0.0,35.07,33.25,8.53,10.26,0.0,6.71,32.34,0.0
Nov,4.47,25.53,2.62,17.2,30.43,35.03,4.57,28.09,29.32,
Dec,0.38,5.94,0.0,0.0,9.08,21.89,0.0,10.4,7.46,
