Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.3,7.92,17.91,31.29,0.0,6.59,39.76,0.0,11.68,0.0
Feb,6.6,1.02,30.93,4.26,0.0,0.0,13.1,0.0,9.14,0.0
Mar,2.07,0.0,9.49,0.63,2.36,8.77,0.46,2.43,0.0,0.7
Apr,17.86,5.59,25.34,41.36,14.27,21.87,26.57,17.33,0.0,52.1
May,34.92,14.38,5.27,20.2,34.95,6.35,22.42,33.14,22.9,110.1
Jun,116.69,117.24,98.82,118.3,127.66,74.15,117.05,72.49,108.66,161.6
Jul,172.05,311.18,124.28,394.77,368.6,309.51,393.7,427.17,333.57,412.1
Aug,305.32,357.56,118.94,218.13,275.96,309.98,234.6,266.96,315.56,401.2
Sep,193.79,194.72,54.53,236.7,193.54,173.94,240.1,289.35,180.22,223.4
Oct,20.24,52.13,15.54,84.23,48.37,71.1,63.12,96.01,75.57,38.5
Nov,31.9,18.27,9.29,0.1,29.31,21.96,4.45,18.38,19.38,11.7
Dec,1.13,3.0,7.37,11.82,8.16,5.9,8.83,6.89,2.21,79.7
