Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.42,7.95,21.16,9.46,8.14,4.49,0.0,2.39,0.0,0.0,10.24,12.95,0.7
Feb,8.2,9.91,0.61,7.84,5.92,0.0,3.25,7.25,7.24,3.23,2.31,8.45,0.0
Mar,3.01,7.33,0.0,5.39,7.47,9.15,2.11,0.0,13.29,2.18,0.0,20.66,2.3
Apr,2.13,5.24,0.05,2.37,4.64,0.0,0.03,0.0,4.04,0.97,0.39,0.0,23.1
May,8.9,14.19,10.65,28.69,16.12,6.85,0.0,19.66,0.0,13.74,17.47,11.87,12.1
Jun,53.77,53.79,26.42,46.02,53.69,47.7,27.28,44.01,27.13,31.97,54.45,48.04,107.9
Jul,178.66,198.13,80.79,184.29,199.12,97.21,128.06,201.52,90.95,127.82,203.99,101.32,162.0
Aug,224.69,184.96,83.8,198.57,202.81,89.71,263.2,242.03,98.24,278.03,248.72,118.41,139.0
Sep,101.42,92.82,21.45,103.35,97.66,22.49,26.27,50.46,38.19,25.56,39.43,44.02,109.3
Oct,2.86,9.47,0.0,0.74,4.71,12.25,26.24,0.0,16.11,27.92,31.41,29.87,5.9
Nov,0.1,7.32,0.0,0.1,7.36,0.0,0.0,0.0,6.9,0.0,0.0,18.65,1.6
Dec,4.92,4.24,0.0,3.78,3.8,10.26,2.46,0.0,0.0,3.38,0.0,0.0,0.6
