Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.55,2.07,0.0,0.17,1.23,8.65,0.13,1.41,3.19,0.0
Feb,0.1,1.68,6.8,0.0,1.32,17.38,0.0,1.36,3.28,2.7
Mar,0.0,12.04,0.0,1.1,6.74,0.8,2.74,6.04,9.0,0.0
Apr,1.95,11.91,18.85,0.1,0.0,0.0,0.01,0.0,0.0,5.8
May,65.86,59.54,8.88,2.3,40.1,20.81,5.16,65.19,21.87,0.6
Jun,81.26,87.28,79.06,86.73,63.24,13.37,55.22,72.16,48.68,148.4
Jul,108.84,127.12,58.95,107.5,157.26,6.94,131.12,173.33,73.7,67.8
Aug,133.29,134.75,74.48,92.15,122.38,7.92,107.29,122.91,71.34,136.5
Sep,156.86,162.77,74.69,154.7,100.74,18.04,155.11,100.95,95.66,28.3
Oct,7.33,51.94,26.73,12.92,11.88,14.66,11.59,18.22,31.74,5.8
Nov,2.24,44.73,0.0,0.0,53.98,41.03,0.0,52.15,13.78,
Dec,0.0,18.83,0.0,66.2,35.71,19.94,24.9,16.6,1.78,
