Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.25,16.4,20.38,39.8,13.25,0.0,23.36,20.64,14.16,13.2,13.31,15.01,3.8
Feb,7.08,14.91,0.39,2.56,6.76,0.0,0.55,2.67,0.0,0.86,3.85,5.69,5.3
Mar,7.87,12.69,3.83,51.85,14.12,22.31,36.62,0.0,11.81,39.48,0.0,1.85,2.4
Apr,4.04,6.11,0.21,2.14,4.19,7.43,0.82,4.41,0.0,3.05,3.11,11.41,9.0
May,12.02,15.63,0.0,18.94,7.86,16.81,19.28,16.09,6.46,16.4,5.94,18.49,5.7
Jun,90.34,92.89,45.09,0.0,54.68,42.39,0.0,53.88,32.48,0.0,71.87,43.75,5.9
Jul,259.89,257.84,193.73,279.83,308.32,177.26,289.21,237.35,193.16,275.57,362.12,191.26,244.4
Aug,230.41,261.3,130.91,151.57,180.43,135.6,136.47,170.58,151.03,146.34,146.12,143.17,317.2
Sep,100.15,144.45,97.49,176.55,60.77,105.75,144.84,71.08,116.98,141.67,65.21,125.71,93.3
Oct,8.56,22.65,0.47,20.33,9.89,3.59,17.14,21.06,24.58,17.16,0.0,10.78,4.4
Nov,0.22,4.67,0.47,0.11,25.4,0.0,0.1,7.84,19.16,0.25,1.09,4.9,0.6
Dec,2.89,5.23,0.0,4.32,8.38,11.81,0.74,6.58,0.73,0.61,6.65,0.0,0.0
