Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.0,14.55,1.04,12.55,19.27,18.07,2.58,23.1,13.5,3.06,2.55,17.28,2.0
Feb,9.19,10.2,0.0,9.41,18.63,0.0,0.3,23.68,5.01,0.0,11.68,20.62,7.8
Mar,4.18,8.08,0.0,7.8,10.0,1.12,7.44,19.86,2.58,11.44,24.21,5.16,0.0
Apr,4.51,5.84,0.23,3.35,6.84,0.0,5.83,8.12,0.0,9.96,9.96,8.78,21.2
May,7.74,11.74,0.0,3.85,10.37,8.37,4.38,19.37,20.23,5.62,43.81,9.82,14.6
Jun,74.14,91.54,20.93,78.98,76.62,38.89,128.05,125.05,63.68,128.6,120.02,49.5,45.2
Jul,256.04,277.18,344.32,271.4,261.91,344.08,256.51,244.32,273.98,254.01,272.06,279.97,473.2
Aug,279.58,272.17,219.53,284.33,236.64,221.71,151.5,119.75,173.43,133.48,155.27,174.51,527.9
Sep,179.88,168.06,129.05,173.58,169.36,133.79,182.74,98.01,124.31,171.65,97.56,127.16,185.4
Oct,24.12,39.59,0.0,28.19,51.07,20.04,44.03,74.65,62.33,43.52,61.87,37.99,0.0
Nov,0.13,3.94,0.8,0.34,3.93,0.0,0.0,3.54,8.48,0.0,0.0,10.5,0.0
Dec,1.3,7.09,0.0,0.51,4.65,12.72,0.92,0.0,0.5,0.0,0.0,10.15,0.0
