Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,49.38,32.16,56.38,49.2,30.6,62.47,0.0,20.25,55.65,0.0,0.0,55.49,14.0
Feb,34.78,36.1,9.16,35.21,32.81,4.82,79.41,37.95,38.42,79.29,4.61,39.76,40.7
Mar,28.56,35.1,12.51,25.12,36.07,14.73,19.17,3.17,38.22,19.79,25.48,37.0,33.3
Apr,29.92,24.2,15.9,35.66,18.62,22.66,89.05,25.89,27.96,42.83,0.0,34.64,48.8
May,26.95,27.52,0.0,26.95,27.96,24.46,27.15,32.48,24.41,27.58,27.89,40.11,39.5
Jun,192.82,111.15,148.88,197.96,96.21,138.83,114.65,109.33,140.67,116.37,97.57,137.94,214.2
Jul,509.58,387.86,545.94,510.1,393.74,528.92,527.65,576.61,0.0,515.66,576.37,0.0,554.9
Aug,262.48,385.64,539.71,304.47,355.02,506.91,594.83,536.41,0.0,594.04,606.4,0.0,924.8
Sep,127.91,135.31,87.8,126.57,130.68,91.49,127.98,144.9,92.63,123.38,124.65,99.03,428.8
Oct,4.02,12.66,0.92,2.66,3.11,4.25,0.0,0.0,0.0,0.0,0.0,21.5,7.9
Nov,2.37,7.26,0.6,1.82,5.48,6.41,0.0,3.31,6.91,1.51,4.01,0.0,25.6
Dec,32.66,19.92,0.88,38.1,22.28,0.0,0.0,0.0,26.07,0.0,0.0,2.41,6.8
