Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.35,10.83,0.0,21.73,33.85,0.0,0.0,35.81,0.0,0.0
Feb,0.0,18.77,17.29,0.0,8.61,0.0,2.54,7.86,3.53,18.2
Mar,0.0,47.44,23.67,96.6,61.45,22.1,93.57,59.12,15.71,30.9
Apr,177.71,137.03,25.44,272.76,202.06,46.81,269.43,219.56,60.08,220.6
May,328.72,248.24,104.65,174.76,268.6,62.19,234.44,339.33,126.45,315.7
Jun,414.57,299.32,217.61,485.25,407.91,66.96,432.51,372.06,226.47,287.1
Jul,232.78,204.82,192.94,268.9,225.53,127.09,266.86,237.8,173.55,309.2
Aug,274.0,215.82,133.38,542.06,298.65,159.43,285.56,461.52,224.92,211.0
Sep,519.82,255.42,128.09,419.25,403.71,216.28,411.74,416.31,282.64,206.3
Oct,132.37,164.25,28.36,99.21,110.77,18.27,53.45,193.28,53.81,16.6
Nov,16.89,15.08,0.0,0.12,4.14,20.23,1.15,0.0,17.31,0.0
Dec,9.19,21.17,0.0,4.7,24.96,16.12,0.0,41.4,6.49,17.0
