Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.52,15.17,0.0,3.47,11.78,0.0,16.45,10.1,17.53,14.98,0.0,0.19,0.0
Feb,4.36,10.78,0.0,4.74,7.43,12.36,5.21,13.72,11.42,2.93,0.0,3.72,2.0
Mar,2.32,8.14,0.0,2.16,7.97,0.0,17.3,12.62,12.06,13.28,10.34,0.67,0.0
Apr,0.62,3.4,0.0,2.13,8.56,15.39,1.21,30.92,8.43,1.93,23.3,4.85,14.0
May,5.52,6.67,0.11,3.65,6.64,11.75,22.97,10.81,0.0,2.05,7.41,6.95,0.0
Jun,80.44,99.25,81.91,79.6,93.54,91.54,64.36,99.62,114.11,64.17,95.86,113.33,51.5
Jul,346.85,349.65,0.0,343.64,356.6,0.0,228.1,245.75,196.48,239.52,275.19,183.69,441.0
Aug,329.25,294.87,0.0,304.23,294.19,0.0,339.18,275.67,109.61,341.76,309.29,152.59,386.0
Sep,163.07,157.81,90.47,166.0,155.04,102.2,35.32,32.24,71.54,37.11,31.86,78.44,410.9
Oct,5.86,23.09,0.0,5.82,23.38,10.29,50.95,50.41,17.8,51.1,44.77,33.71,0.0
Nov,0.9,16.7,0.0,2.09,16.22,6.27,0.1,0.0,3.03,0.63,0.0,14.48,0.0
Dec,1.46,7.7,0.0,0.67,6.5,0.0,0.0,17.21,0.0,0.0,17.62,2.5,0.0
