Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,21.84,15.21,30.14,18.3,16.48,0.0,38.46,10.23,19.37,40.39,15.64,1.02,11.0
Feb,12.36,17.17,0.34,21.56,14.41,6.22,2.52,9.76,16.06,2.23,0.0,8.96,20.0
Mar,8.62,16.47,15.6,17.7,15.5,19.44,0.0,0.0,13.98,0.0,0.0,21.43,1.7
Apr,4.93,10.23,10.38,3.64,11.31,16.4,35.04,17.64,4.78,37.5,19.49,13.87,12.0
May,9.4,17.4,0.0,9.97,19.05,8.97,18.89,30.99,0.0,18.96,44.7,7.41,12.2
Jun,42.95,51.47,38.34,38.38,53.6,49.83,16.12,24.14,43.31,16.04,22.54,48.18,128.1
Jul,170.44,150.55,66.99,173.5,150.77,70.9,137.21,146.0,79.94,136.71,98.29,92.05,226.8
Aug,151.67,154.24,116.51,148.51,132.36,123.71,0.0,86.95,83.15,0.0,110.04,98.2,142.5
Sep,53.42,80.36,79.87,50.02,83.98,82.66,0.0,47.44,89.0,12.8,11.56,97.33,301.2
Oct,1.25,6.85,0.0,0.74,1.75,0.0,0.0,0.0,20.67,0.0,0.0,18.97,9.7
Nov,0.62,5.18,0.6,0.56,5.14,0.0,0.93,2.99,10.08,0.91,0.0,9.97,0.5
Dec,0.9,6.95,0.0,4.02,6.78,2.4,0.0,3.31,2.78,0.0,2.68,6.52,24.8
