Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,19.17,8.56,0.42,7.89,9.67,6.93,9.81,8.31,9.95,0.0
Feb,0.0,0.71,7.92,0.0,4.36,10.23,0.44,5.57,4.72,3.5
Mar,9.5,14.85,0.0,0.0,4.54,0.0,0.0,5.03,9.29,0.0
Apr,0.29,17.67,11.67,37.72,9.17,13.14,0.23,0.0,6.31,0.9
May,44.34,51.41,9.41,50.06,36.53,30.08,24.92,51.0,39.93,14.1
Jun,107.85,184.7,45.22,98.53,88.32,86.21,89.13,87.68,82.09,85.6
Jul,74.76,299.4,107.25,191.24,197.84,204.39,209.53,314.45,201.94,221.8
Aug,304.45,364.28,82.35,183.2,209.91,229.03,212.42,201.21,234.02,196.0
Sep,208.1,200.2,90.93,126.05,154.66,125.39,136.45,115.64,140.29,102.8
Oct,72.43,65.03,19.29,100.59,0.0,47.49,9.52,0.0,56.13,8.3
Nov,0.54,6.06,22.24,0.1,0.92,3.17,0.0,0.86,0.0,0.0
Dec,0.0,0.0,13.46,0.1,0.14,0.56,0.04,0.22,0.95,6.1
