Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.88,19.85,3.08,9.75,0.0,34.4,2.31,15.03,35.27,12.5
Feb,10.28,19.77,20.49,14.57,20.52,13.67,9.74,8.28,24.32,59.6
Mar,0.0,3.69,0.0,26.79,0.0,9.43,0.0,3.69,31.34,20.2
Apr,12.85,7.47,0.0,6.89,15.86,0.0,11.43,15.21,11.39,23.9
May,10.17,14.06,10.09,10.83,3.99,14.97,3.71,0.75,27.96,14.4
Jun,31.41,51.13,46.02,131.8,92.98,45.97,132.14,96.7,51.0,102.7
Jul,94.3,174.86,75.49,169.89,246.33,160.85,183.37,251.76,212.53,271.5
Aug,151.22,186.75,78.46,468.73,394.07,309.31,417.33,377.76,347.0,468.5
Sep,194.31,162.12,42.9,198.1,156.02,109.17,179.51,184.37,130.94,304.7
Oct,5.59,17.44,0.0,2.91,19.64,7.72,2.93,31.73,23.84,24.0
Nov,1.37,3.86,0.0,10.9,18.27,3.11,6.56,18.81,0.0,9.3
Dec,3.57,13.55,0.0,55.67,23.7,16.66,17.5,24.17,12.61,9.5
