Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,62.23,67.14,3.37,9.86,0.0,23.97,0.0,0.0,25.45,1.6
Feb,63.28,65.78,1.7,116.66,96.59,50.25,85.15,94.0,47.56,49.1
Mar,64.49,78.44,0.0,63.0,110.12,66.73,62.46,87.32,65.48,35.7
Apr,69.73,81.51,0.0,245.09,151.74,81.28,145.52,169.39,82.03,125.3
May,54.94,67.08,12.31,13.03,40.84,45.03,37.71,41.22,40.19,41.6
Jun,54.41,71.28,22.27,34.24,68.45,19.6,102.66,69.13,40.88,57.1
Jul,92.99,117.81,48.69,57.24,89.28,66.85,68.62,93.17,66.31,94.6
Aug,69.83,58.35,45.0,35.99,83.72,70.1,41.52,67.62,67.33,77.7
Sep,51.83,68.83,22.71,60.1,93.26,64.6,65.72,83.02,49.68,22.1
Oct,48.93,49.85,5.86,70.47,44.51,30.57,37.82,44.11,8.49,9.7
Nov,12.38,23.35,0.0,38.4,35.99,6.14,41.68,37.87,9.37,118.6
Dec,28.76,38.66,0.0,11.7,19.5,0.0,12.96,16.97,17.14,3.9
