Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.33,11.05,0.0,23.75,0.0,13.28,18.19,3.78,1.63,0.0
Feb,4.54,17.13,16.93,0.0,7.6,0.0,5.18,14.8,5.09,20.7
Mar,0.86,11.78,13.61,5.39,6.36,0.0,5.18,12.1,17.12,0.0
Apr,4.85,15.64,24.75,7.72,7.93,0.0,8.93,18.1,0.0,16.4
May,5.33,11.27,5.07,72.37,29.97,0.0,9.68,29.13,29.99,0.0
Jun,185.61,192.96,76.02,137.3,151.51,92.16,137.3,146.44,112.53,203.7
Jul,440.33,421.35,129.37,304.3,375.47,365.07,323.82,411.32,373.85,385.4
Aug,463.28,441.35,117.11,339.63,304.42,283.27,306.97,361.76,288.29,370.4
Sep,322.37,278.96,43.82,97.73,163.83,152.6,150.59,245.89,156.64,61.3
Oct,9.95,37.46,27.06,14.11,39.59,33.41,12.12,36.29,40.15,0.0
Nov,0.0,11.87,6.53,0.1,0.0,16.42,0.0,0.0,18.11,0.0
Dec,1.49,6.58,0.0,0.77,5.28,0.0,0.0,3.54,12.17,12.3
