Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,16.31,24.4,13.91,0.0,2.34,56.67,0.0,6.17,0.0
Feb,1.78,1.33,11.76,0.0,0.0,1.48,0.0,0.0,15.39,14.2
Mar,0.76,0.0,4.18,21.94,0.0,0.0,26.45,0.0,7.26,0.0
Apr,0.02,2.44,0.0,5.5,9.4,10.35,4.79,8.31,18.99,12.4
May,0.87,1.52,11.69,0.87,3.11,0.0,1.17,2.96,0.07,3.4
Jun,42.94,53.17,27.77,96.76,88.07,49.76,82.33,91.4,59.99,74.7
Jul,189.34,227.35,121.94,262.04,268.27,229.83,260.23,274.73,260.77,340.2
Aug,219.5,321.67,104.71,239.08,351.34,291.55,258.29,392.35,294.95,259.3
Sep,222.15,215.55,58.36,101.51,108.24,78.29,133.14,129.47,91.08,212.8
Oct,6.86,4.87,28.91,2.12,0.0,21.74,1.62,0.0,35.24,0.5
Nov,5.45,11.18,13.28,0.0,0.0,0.0,4.38,0.0,0.0,0.0
Dec,6.15,9.15,0.0,0.1,7.52,0.0,6.9,15.51,0.0,0.0
