Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.14,10.11,2.63,3.42,10.74,7.35,64.07,46.44,0.0,62.69,49.94,17.85,2.5
Feb,1.86,6.07,0.0,1.46,6.83,2.95,13.73,37.5,10.56,14.44,41.76,4.09,42.5
Mar,6.74,10.29,0.81,4.73,10.41,3.29,14.02,0.0,7.3,15.98,0.0,16.08,0.4
Apr,16.39,16.87,0.0,18.9,17.14,0.0,47.14,62.19,0.0,26.95,40.73,15.23,13.4
May,13.33,25.79,0.0,13.67,32.69,13.13,11.66,32.99,32.37,11.57,14.47,135.9,6.4
Jun,152.28,151.05,63.23,164.26,152.09,86.8,102.2,527.06,96.1,101.82,534.26,150.66,342.4
Jul,280.07,272.78,302.02,267.46,267.03,301.08,324.44,330.22,0.0,325.02,330.51,0.0,594.4
Aug,211.59,240.14,261.64,237.79,229.99,257.29,319.37,333.55,0.0,350.59,334.25,0.0,259.1
Sep,216.23,205.92,208.56,234.35,225.43,209.37,241.26,253.55,263.47,257.99,253.92,264.19,168.0
Oct,68.83,70.41,44.31,69.52,68.0,45.19,139.84,98.63,99.19,132.6,98.61,100.58,174.2
Nov,12.03,19.4,8.48,10.16,19.18,7.11,36.76,0.0,71.04,39.78,0.0,59.66,0.6
Dec,0.1,3.57,0.0,0.11,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
