Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.37,16.84,0.0,11.82,14.59,1.14,9.67,3.12,16.73,0.0
Feb,4.69,4.11,1.83,58.37,31.77,0.0,2.05,2.06,15.15,0.0
Mar,0.0,0.0,8.33,4.1,2.08,0.0,3.8,0.33,0.0,2.7
Apr,12.21,16.18,4.29,32.45,25.64,0.0,42.67,35.2,18.93,8.0
May,39.12,50.03,27.35,166.06,28.09,20.98,113.37,104.27,51.21,52.9
Jun,124.56,73.25,76.72,116.84,118.61,91.32,88.32,169.61,93.38,165.2
Jul,175.92,210.09,132.1,265.09,215.07,259.0,189.56,229.4,271.66,406.2
Aug,222.99,170.29,95.64,190.7,213.67,177.61,228.1,214.72,197.16,309.7
Sep,213.38,131.02,96.01,168.26,171.37,178.23,203.27,189.87,188.1,71.5
Oct,62.02,70.87,24.72,78.82,40.47,63.4,14.25,43.71,70.91,30.5
Nov,1.77,6.15,0.0,0.0,0.0,1.94,0.0,0.0,7.28,0.0
Dec,0.89,2.11,12.23,0.0,0.0,15.53,0.0,0.0,0.0,6.6
