Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.71,12.68,0.0,3.55,12.49,5.43,2.37,9.51,15.75,0.0,0.0,7.64,0.5
Feb,6.9,12.17,0.0,11.2,12.06,9.4,4.16,6.78,1.9,4.21,8.7,12.3,0.5
Mar,4.86,8.49,1.04,6.36,9.19,0.0,12.25,15.92,0.0,13.39,16.85,8.28,0.5
Apr,5.49,8.42,0.83,5.59,7.78,3.13,2.82,7.57,4.77,12.9,0.0,1.27,24.0
May,5.46,22.59,13.34,17.56,25.61,23.73,52.09,86.06,20.42,52.51,74.93,30.49,22.0
Jun,95.86,110.78,47.56,94.18,111.76,73.28,36.38,64.79,40.15,30.91,46.04,47.87,49.7
Jul,292.8,288.52,13.98,294.81,288.54,0.0,137.32,126.89,191.52,131.11,171.5,188.58,148.3
Aug,209.7,257.6,166.0,239.87,254.25,176.91,105.99,130.23,155.15,146.63,132.13,151.99,189.5
Sep,158.29,175.66,54.61,143.06,165.59,49.0,129.72,165.71,100.67,141.9,128.35,114.59,54.0
Oct,47.1,44.77,0.0,44.01,44.7,12.72,92.12,60.24,19.24,92.35,0.0,31.74,0.0
Nov,0.16,7.65,0.0,0.19,7.86,8.41,0.53,13.71,25.23,0.34,19.84,17.86,0.0
Dec,0.3,2.47,0.0,0.11,2.26,0.0,0.0,0.57,2.43,0.0,0.0,0.0,0.0
