Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.39,8.28,15.4,11.14,9.15,10.85,31.25,4.09,0.0,32.1,7.56,1.09,8.8
Feb,7.18,11.69,1.96,11.51,9.22,18.42,17.71,4.05,3.39,17.99,3.32,11.93,0.0
Mar,2.27,9.65,0.42,1.69,8.95,13.02,0.0,0.0,10.72,0.0,0.0,3.74,0.8
Apr,4.27,7.4,0.0,2.75,6.41,0.0,0.0,9.46,0.0,0.0,0.0,11.65,6.6
May,11.3,11.17,0.0,8.48,11.34,1.38,0.0,1.86,0.0,2.4,0.12,0.0,1.1
Jun,6.12,29.91,0.0,14.33,33.85,38.3,15.22,10.56,32.79,15.11,0.0,22.55,48.0
Jul,96.66,92.58,44.64,82.69,90.4,51.8,92.47,53.28,36.52,88.31,98.99,38.2,82.4
Aug,98.91,99.64,42.85,92.53,78.17,62.13,62.48,3.67,24.05,62.18,13.54,32.0,42.8
Sep,40.8,49.61,11.66,49.45,57.38,22.46,33.09,18.17,11.19,31.97,0.0,7.06,34.0
Oct,0.86,4.84,0.15,0.4,0.0,3.46,0.0,0.13,0.0,0.1,0.28,0.0,0.0
Nov,0.0,4.01,0.0,0.56,3.77,0.0,0.12,6.62,4.53,0.09,4.04,0.0,0.0
Dec,6.79,5.0,4.55,3.7,4.57,0.0,2.44,2.15,12.64,1.34,1.12,0.4,0.2
