Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,13.28,15.98,0.98,0.0,0.0,0.0,10000.0,0.05,0.79,10000.0,0.05,0.53,0.0
Feb,9.74,18.93,0.35,2.83,3.84,0.12,10000.0,0.1,1.53,10000.0,0.02,5.55,0.0
Mar,5.92,11.71,0.94,8.7,7.94,0.0,10000.0,6.66,2.78,10000.0,5.74,0.0,0.0
Apr,6.53,8.49,0.0,3.87,1.85,0.0,10000.0,4.06,0.0,10000.0,4.09,5.38,0.0
May,20.43,16.03,19.32,0.0,15.93,3.36,10000.0,11.66,9.5,10000.0,11.79,3.76,3.0
Jun,125.32,130.78,98.7,126.11,109.16,100.93,157.8,126.68,148.44,159.45,129.2,149.4,59.6
Jul,318.74,297.47,211.71,309.78,285.59,215.35,342.79,339.45,349.18,336.41,337.86,345.99,228.8
Aug,220.51,277.91,0.0,267.23,275.8,0.0,185.8,328.17,123.42,184.49,318.48,126.2,113.6
Sep,154.18,194.05,119.84,181.78,187.49,119.02,93.17,1137.66,108.32,110.22,877.76,115.29,83.5
Oct,59.55,63.55,0.27,50.79,65.67,18.08,25.19,450.56,35.0,29.29,391.25,54.81,0.7
Nov,0.64,8.29,0.0,1.37,13.91,0.0,46.41,45.88,0.0,45.49,45.1,11.15,0.0
Dec,0.33,1.59,0.18,1.45,0.62,1.14,0.55,1.93,0.0,1.05,1.66,2.62,8.0
