Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,82.03,84.72,165.19,67.98,99.22,175.83,85.23,7.64,97.05,65.58,1.95,133.4,1.8
Feb,97.77,82.76,107.6,116.68,87.38,100.62,86.54,111.44,104.72,87.16,55.8,105.5,106.8
Mar,59.04,77.78,66.07,70.88,98.94,63.98,61.93,156.33,96.03,63.16,177.72,93.65,84.4
Apr,58.63,116.43,226.44,86.36,116.36,170.48,141.51,104.97,260.45,134.04,65.29,272.22,130.5
May,48.46,52.38,41.95,66.62,74.02,48.39,87.6,122.02,65.52,87.35,102.66,72.3,93.0
Jun,44.72,62.22,87.23,25.62,65.98,84.73,46.68,35.74,86.25,48.22,11.3,74.42,107.4
Jul,117.49,158.51,43.21,106.48,137.4,46.36,67.95,66.72,69.67,66.68,73.23,67.06,75.3
Aug,156.05,151.38,41.37,151.36,148.07,60.81,102.66,118.66,52.75,110.84,119.72,66.77,51.0
Sep,71.28,92.53,12.25,74.68,114.7,19.99,84.54,96.06,59.46,85.54,107.68,57.92,75.6
Oct,8.62,17.71,0.0,4.41,30.14,3.06,47.13,28.28,16.48,50.88,32.55,26.24,37.2
Nov,0.47,13.22,5.92,23.98,15.99,12.12,35.91,21.62,0.0,35.23,22.06,12.25,123.3
Dec,13.34,30.9,0.0,10.75,29.83,26.95,0.0,0.0,14.84,0.0,1.99,5.14,22.9
