Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,48.77,30.47,24.63,55.26,30.14,51.3,107.32,15.0,83.28,116.86,0.0,79.03,11.5
Feb,38.86,37.09,0.37,30.38,35.65,10.94,103.88,66.75,31.96,107.26,28.77,54.18,44.5
Mar,22.49,34.52,22.95,21.02,35.19,9.47,49.42,29.96,41.22,50.18,58.77,41.51,39.3
Apr,33.22,29.87,0.0,28.28,28.36,0.0,86.16,34.98,39.01,82.65,19.81,44.85,80.1
May,0.0,48.9,43.23,50.4,50.83,74.39,59.87,42.56,75.41,54.27,52.71,75.79,30.5
Jun,61.61,102.3,114.2,63.03,85.47,110.44,123.29,123.35,110.38,152.84,111.6,119.05,190.4
Jul,302.42,276.61,397.72,301.0,273.99,395.03,386.56,285.83,0.0,387.8,286.98,0.0,414.9
Aug,291.38,248.4,377.13,292.09,256.51,368.02,323.14,324.92,0.0,323.97,389.13,0.0,434.0
Sep,140.41,139.71,95.07,139.59,135.39,96.8,100.25,138.64,114.73,105.0,167.41,118.55,311.3
Oct,2.87,12.84,0.0,7.94,16.23,0.0,16.96,19.05,0.61,16.63,17.6,0.0,8.7
Nov,3.13,7.98,0.0,3.93,9.58,13.8,13.04,7.48,8.36,14.3,21.68,9.2,36.8
Dec,17.56,19.97,47.37,8.1,19.34,20.91,0.0,28.56,37.3,0.0,28.46,28.47,4.5
