Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,24.09,35.11,36.81,0.0,48.4,23.38,0.0,53.26,48.43,3.22,6.21,39.09,18.1
Feb,34.23,40.53,9.8,59.1,0.0,8.93,83.45,78.91,15.44,74.75,0.0,31.26,31.4
Mar,11.56,37.97,12.14,94.35,72.66,65.89,75.23,83.74,62.46,71.2,86.88,66.85,35.3
Apr,39.15,28.47,41.12,77.34,35.43,46.77,66.59,47.5,43.85,66.53,32.61,35.26,51.3
May,0.0,33.76,10.64,24.66,34.2,113.68,27.69,29.75,116.25,25.29,15.34,81.64,63.4
Jun,88.21,128.4,125.0,180.83,151.36,89.65,181.49,148.47,89.74,181.79,158.44,111.66,162.6
Jul,286.89,350.22,0.0,422.36,416.79,0.0,424.46,408.12,0.0,423.8,428.89,0.0,381.3
Aug,262.39,277.26,147.09,535.44,443.91,0.0,522.64,451.69,0.0,530.5,443.38,0.0,338.2
Sep,114.5,145.04,116.11,275.58,168.76,103.33,243.44,121.26,142.35,249.74,0.0,147.62,233.7
Oct,6.16,23.55,0.86,19.57,38.85,11.51,15.19,39.43,52.39,30.14,35.36,35.04,0.8
Nov,1.67,8.96,0.0,17.73,2.75,13.29,0.0,11.95,15.69,0.0,5.86,0.83,35.8
Dec,9.27,19.62,16.11,24.44,21.5,30.14,19.92,13.48,26.81,15.85,28.02,22.8,0.3
