Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.3,0.45,2.91,0.0,0.29,0.0,0.0,0.13,0.45,0.0
Feb,0.06,0.0,16.03,0.07,0.0,11.76,0.07,0.0,0.0,0.0
Mar,0.11,1.1,11.93,0.1,2.06,11.93,0.13,0.52,0.0,0.0
Apr,0.24,6.8,18.61,6.05,0.43,17.41,2.51,1.0,5.51,0.0
May,0.13,8.18,7.97,8.84,0.0,0.0,7.41,0.0,14.8,0.0
Jun,44.53,68.53,46.38,18.5,45.77,73.93,33.8,69.66,95.94,33.5
Jul,313.74,201.54,90.95,160.08,207.1,205.68,255.47,171.63,221.97,407.1
Aug,149.85,120.09,49.29,92.8,78.52,116.21,115.18,44.05,115.24,39.0
Sep,173.84,124.73,22.9,12.75,90.4,114.06,0.0,167.61,125.03,18.7
Oct,2.78,26.2,7.49,105.78,0.0,22.99,34.59,0.0,24.9,4.7
Nov,61.25,26.66,24.78,0.0,4.22,23.68,1.65,13.06,19.7,0.0
Dec,0.4,0.43,15.38,0.0,0.46,9.47,0.0,0.76,0.0,0.0
