Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.75,4.19,8.62,0.0,6.66,8.85,3.21,5.01,2.94,0.0
Feb,0.31,6.63,0.0,0.13,0.0,0.0,0.26,0.0,0.0,14.4
Mar,5.63,6.78,0.0,1.2,0.0,0.0,2.46,0.0,15.23,28.5
Apr,47.69,17.09,24.41,3.7,30.62,40.69,18.05,33.61,33.74,10.9
May,52.74,65.67,39.87,106.6,91.47,49.09,107.86,90.25,80.58,70.0
Jun,82.33,72.39,6.79,77.74,108.88,70.51,80.52,141.15,86.85,73.2
Jul,150.53,66.66,12.77,122.19,87.94,87.91,88.03,76.41,79.33,47.6
Aug,157.53,80.63,54.24,221.71,106.92,110.41,125.25,205.91,120.55,58.9
Sep,131.68,110.26,74.1,0.0,157.16,133.86,116.74,208.78,149.73,112.5
Oct,77.53,114.0,50.98,169.03,100.99,138.52,101.62,147.69,147.2,59.7
Nov,95.27,106.26,17.15,76.14,144.72,153.06,98.15,167.3,156.51,106.2
Dec,111.87,69.43,7.04,31.5,66.76,65.45,62.45,84.6,62.23,13.6
