Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.9,12.98,0.0,17.75,15.88,6.55,52.08,22.93,12.96,51.45,19.81,18.55,2.0
Feb,7.72,13.64,0.99,2.78,9.62,0.0,0.95,1.87,20.78,0.86,1.73,6.25,3.0
Mar,5.84,8.77,2.99,5.9,9.78,0.0,1.83,0.0,5.9,0.73,0.0,9.36,0.0
Apr,2.95,6.09,0.0,8.73,8.42,0.0,15.96,9.22,0.0,10.62,8.85,8.46,0.0
May,9.2,10.82,5.35,6.1,9.82,0.0,4.53,18.32,9.31,6.4,13.83,3.34,5.3
Jun,25.31,47.99,62.21,21.02,61.79,61.05,116.76,49.8,26.87,119.28,48.39,52.62,13.7
Jul,203.57,200.86,78.2,205.18,197.52,89.67,132.44,117.5,101.69,124.56,232.87,112.67,232.2
Aug,242.07,208.0,88.85,237.49,212.13,108.78,45.4,156.78,112.35,47.05,137.03,113.16,108.9
Sep,90.24,117.36,135.2,98.73,120.85,134.21,59.77,0.0,71.79,57.73,37.62,81.83,101.2
Oct,3.63,11.98,0.57,3.01,8.47,18.37,24.45,15.8,16.16,24.59,66.47,23.16,0.0
Nov,0.13,4.57,0.93,0.25,3.98,7.71,0.58,7.98,13.18,0.59,3.09,17.48,2.0
Dec,2.31,4.65,0.57,2.55,4.32,11.83,0.78,2.09,0.0,0.67,2.28,0.0,0.0
