Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,28.24,34.43,1.37,11.9,0.0,21.0,4.52,36.42,32.77,10.9
Feb,36.86,32.01,0.48,25.8,34.26,25.5,26.15,30.9,21.51,42.6
Mar,18.01,26.19,10.72,38.41,21.16,13.72,33.31,28.13,35.7,20.6
Apr,17.9,24.03,8.33,7.23,35.37,0.0,2.24,34.79,14.4,76.1
May,28.62,31.07,28.97,7.33,37.05,14.1,21.46,29.83,25.81,22.3
Jun,154.54,164.9,22.31,184.87,147.63,31.12,178.72,150.8,74.88,163.2
Jul,59.16,388.08,71.26,275.7,263.86,264.9,276.19,244.62,292.86,301.0
Aug,173.63,408.71,76.81,428.92,306.09,359.47,359.06,276.62,365.62,591.0
Sep,157.12,242.17,42.27,181.54,144.49,115.82,126.22,154.82,122.61,332.8
Oct,142.5,42.33,18.87,11.68,22.06,10.99,13.66,98.72,5.24,11.5
Nov,0.0,13.33,0.0,9.9,6.63,0.0,9.81,7.51,0.0,17.9
Dec,0.0,27.09,3.62,55.4,29.71,9.33,14.48,49.19,23.63,4.3
