Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.67,3.53,2.16,0.26,6.03,11.57,0.0,0.0,15.74,0.0,0.0,0.0,0.0
Feb,0.1,1.06,0.0,0.1,1.42,6.59,0.0,1.07,1.87,0.0,0.72,0.31,0.0
Mar,0.13,3.3,0.0,0.19,4.53,11.92,0.0,0.0,11.67,0.0,0.0,0.47,0.0
Apr,0.5,3.19,0.0,1.91,6.67,0.0,0.0,34.51,9.05,0.17,34.19,1.42,0.0
May,5.64,8.83,10.66,7.98,10.13,0.0,0.0,4.54,6.12,6.55,3.27,2.57,0.0
Jun,58.25,84.22,65.98,60.48,79.46,70.79,32.52,25.44,65.87,32.71,17.25,60.33,117.6
Jul,301.21,276.21,415.36,289.56,335.61,400.02,491.53,515.36,538.58,541.09,533.84,527.72,200.5
Aug,196.89,237.22,122.62,201.3,214.87,134.45,218.63,267.32,127.88,219.1,262.04,130.72,154.6
Sep,128.2,141.69,35.88,130.63,127.52,47.15,0.0,82.92,63.02,0.86,79.15,67.49,89.6
Oct,4.64,12.93,0.5,2.85,12.0,3.01,36.61,0.0,6.72,37.16,50.33,31.54,1.1
Nov,0.21,10.76,0.99,0.01,15.51,11.98,0.0,0.0,8.35,0.0,0.0,20.68,0.0
Dec,0.34,1.96,0.0,0.37,1.76,8.84,0.31,0.02,7.61,0.24,0.04,0.0,0.0
