Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,54.62,47.82,17.72,201.03,0.0,27.94,9.98,0.0,28.32,3.1
Feb,24.71,45.46,11.23,19.4,87.11,33.16,17.57,81.99,45.79,70.4
Mar,66.79,23.12,0.0,234.77,0.0,26.91,125.18,0.0,66.65,24.8
Apr,23.05,29.1,2.16,27.39,42.5,22.47,40.78,41.7,26.05,108.7
May,31.91,28.91,30.59,47.7,39.52,15.44,31.82,33.29,31.97,29.7
Jun,101.39,88.69,51.34,101.54,103.24,28.7,98.94,99.9,53.28,91.9
Jul,197.45,231.92,83.11,247.6,258.41,192.21,244.28,276.34,210.92,170.2
Aug,246.84,241.69,98.01,432.06,315.02,242.82,317.84,309.59,258.55,379.9
Sep,309.41,185.53,52.35,204.78,236.46,123.69,196.02,290.33,145.31,228.8
Oct,13.64,23.73,8.12,11.93,16.49,0.0,4.11,5.58,23.18,6.2
Nov,1.43,9.37,0.0,3.2,38.29,0.0,14.15,38.21,9.19,37.7
Dec,11.6,25.31,19.67,13.3,25.33,0.96,29.21,21.05,23.85,47.9
